id	taxonID	acceptedNameUsageID	parentNameUsageID	scientificName	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	vernacularName
53672.0	53672.0	53672.0	52880.0	Neomorphus geoffroyi	Animalia	Chordata	Aves	Cuculiformes	Cuculidae	Neomorphus		geoffroyi		species	Cuco hormiguero
53654.0	53654.0	53654.0	52721.0	Aimophila rufescens	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Aimophila		rufescens		species	Sabanero rojizo
25894.0	25894.0	25894.0	8432.0	Dressleria helleri	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Dressleria		helleri		species	
51933.0	51933.0	51933.0	51932.0	Turdus grayi	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		grayi		species	Yigüirro, mirlo pardo
52830.0	52830.0	52830.0	52829.0	Crisantophis nevermanni	Animalia	Chordata	Reptilia	Squamata	Dipsadidae	Crisantophis		nevermanni		species	Guardacaminos café, guardacamino oscura</BR> Inglés: Brown Road Guarder, gray-backed road guarder
24911.0	24911.0	24911.0	8210.0	Wercklea ferox	Plantae	Magnoliophyta	Magnoliopsida	Malvales	Malvaceae	Wercklea		ferox		species	
19893.0	19893.0	19893.0	6917.0	Annona squamosa	Plantae	Magnoliophyta	Magnoliopsida	Magnoliales	Annonaceae	Annona		squamosa		species	
52779.0	52779.0	52779.0	52757.0	Norops tropidolepis	Animalia	Chordata	Reptilia	Squamata	Dactyloidae	Norops		tropidolepis		species	Lagartija, anolis</BR>Inglés: Anole lizard
56135.0	56135.0	56135.0	48448.0	Camillea cyclops	Fungi	Ascomycota	Pyrenomycetes	Xylariales	Xylariaceae	Camillea		cyclops		species	
17985.0	17985.0	17985.0	5852.0	Phaeotabanus longiappendiculatus	Animalia	Arthropoda	Insecta	Diptera	Tabanidae	Phaeotabanus		longiappendiculatus		species	Tabanos
26709.0	26709.0	26709.0	8525.0	Stelis parvula	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Stelis		parvula		species	Orquídea, parásita.
28492.0	28492.0	28492.0	8965.0	Nephelium ramboutan-ake	Plantae	Magnoliophyta	Magnoliopsida	Sapindales	Sapindaceae	Nephelium		ramboutan-ake		species	Mamón chino.
21700.0	21700.0	21700.0	7389.0	Pourouma minor	Plantae	Magnoliophyta	Magnoliopsida	Urticales	Urticaceae	Pourouma		minor		species	Cojón de burro.
51814.0	51814.0	51814.0	66520.0	Patagioenas flavirostris	Animalia	Chordata	Aves	Columbiformes	Columbidae	Patagioenas		flavirostris		species	Morada, paloma morada, torcaza, paloma piquirroja
52680.0	52680.0	52680.0	52679.0	Rhodinocichla rosea	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Rhodinocichla		rosea		species	Queo, tangara pechirrosada
32308.0	32308.0	32308.0	3411.0	Heliconius melpomene	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Heliconius		melpomene		species	
13716.0	13716.0	13716.0	4126.0	Microxydia ruficomma	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Microxydia		ruficomma		species	Geométridos, polillas, mariposas nocturnas, gusanos medidores.
48701.0	48701.0	48701.0	48495.0	Werauhia rubra	Plantae	Magnoliophyta	Liliopsida	Bromeliales	Bromeliaceae	Werauhia		rubra		species	
52216.0	52216.0	52216.0	52215.0	Colibri thalassinus	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Colibri		thalassinus		species	Colibrí, gorrión, colibrí orejivioláceo verde
25399.0	25399.0	25399.0	8299.0	Clarisia racemosa	Plantae	Magnoliophyta	Magnoliopsida	Urticales	Moraceae	Clarisia		racemosa		species	
22373.0	22373.0	22373.0	7545.0	Uncinia koyamae	Plantae	Magnoliophyta	Liliopsida	Cyperales	Cyperaceae	Uncinia		koyamae		species	
28829.0	28829.0	28829.0	9054.0	Lycianthes beckneriana	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Solanaceae	Lycianthes		beckneriana		species	
51441.0	51441.0	51441.0	51440.0	Choeroniscus godmani	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Choeroniscus		godmani		species	Murciélago
53322.0	53322.0	53322.0	53321.0	Stenella coeruleoalba	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Stenella		coeruleoalba		species	Delfín rayado (Costa Rica) o listado, <I>stripped dolphin, blue dolphin</I>.
52581.0	52581.0	52581.0	52578.0	Geothlypis semiflava	Animalia	Chordata	Aves	Passeriformes	Parulidae	Geothlypis		semiflava		species	Antifacito coroniolivo
15679.0	15679.0	15679.0	5043.0	Megastes grandalis	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Megastes		grandalis		species	Barrenador del tallo del camote.
51375.0	51375.0	51375.0	51374.0	Cryptotis gracilis	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Cryptotis		gracilis		species	Musaraña
25837.0	25837.0	25837.0	8421.0	Cranichis wageneri	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Cranichis		wageneri		species	
20059.0	20059.0	20059.0	6984.0	Thevetia peruviana	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Apocynaceae	Thevetia		peruviana		species	Chirca.
52449.0	52449.0	52449.0	52447.0	Ornithion semiflavum	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Ornithion		semiflavum		species	Mosquerito cejiblanco
31845.0	31845.0	31845.0	8320.0	Ardisia densiflora	Plantae	Magnoliophyta	Magnoliopsida	Primulales	Myrsinaceae	Ardisia		densiflora		species	
27129.0	27129.0	27129.0	8591.0	Aira caryophyllea	Plantae	Magnoliophyta	Liliopsida	Poales	Poaceae	Aira		caryophyllea		species	
22085.0	22085.0	22085.0	7501.0	Weinmannia pinnata	Plantae	Magnoliophyta	Magnoliopsida	Rosales	Cunoniaceae	Weinmannia		pinnata		species	Lorito, arrayán, arrayán blanco.
29858.0	29858.0	29858.0	9292.0	Genuchinus vnotatus	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Genuchinus		vnotatus		species	Escarabajo de las frutas.
27963.0	27963.0	27963.0	8843.0	Prunus cornifolia	Plantae	Magnoliophyta	Magnoliopsida	Rosales	Rosaceae	Prunus		cornifolia		species	Duraznillo.
52335.0	52335.0	52335.0	52334.0	Terenura callinota	Animalia	Chordata	Aves	Passeriformes	Thamnophilidae	Terenura		callinota		species	Hormiguerito lomirrufo
53030.0	53030.0	53030.0	53026.0	Agalychnis saltator	Animalia	Chordata	Amphibia	Anura	Hylidae	Agalychnis		saltator		species	Rana
21404.0	21404.0	21404.0	7315.0	Tillandsia singularis	Plantae	Magnoliophyta	Liliopsida	Bromeliales	Bromeliaceae	Tillandsia		singularis		species	
54438.0	54438.0	54438.0	54437.0	Pterographium elegans	Animalia	Arthropoda	Insecta	Lepidoptera	Riodinidae	Pterographium		elegans		species	
62056.0	62056.0	62056.0	7874.0	Nautilocalyx biserrulatus	Plantae	Magnoliophyta	Magnoliopsida	Scrophulariales	Gesneriaceae	Nautilocalyx		biserrulatus		species	
51654.0	51654.0	51654.0	51653.0	Leopardus pardalis	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus		pardalis		species	Manigordo, ocelote.
68003.0	68003.0	68003.0	8251.0	Monochaetum cordatum	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Monochaetum		cordatum		species	
26638.0	26638.0	26638.0	8514.0	Scaphyglottis mesocopis	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Scaphyglottis		mesocopis		species	Orquídea, parásita.
52480.0	52480.0	52480.0	52479.0	Cyanolyca cucullata	Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanolyca		cucullata		species	Piapia de montaña, urraca de toca celeste
28074.0	28074.0	28074.0	8881.0	Galium mexicanum	Plantae	Magnoliophyta	Magnoliopsida	Rubiales	Rubiaceae	Galium		mexicanum		species	
53434.0	53434.0	53434.0	53419.0	Sterna hirundo	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna		hirundo		species	Charrán común
51630.0	51630.0	51630.0	51629.0	Eira barbara	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Eira		barbara		species	Tolomuco.
51993.0	51993.0	51993.0	51813.0	Columba livia	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columba		livia		species	Paloma de Castilla, paloma doméstica
53680.0	53680.0	53680.0	52967.0	Lepidodactylus lugubris	Animalia	Chordata	Reptilia	Squamata	Sphaerodactylidae	Lepidodactylus		lugubris		species	Geco de casa lúgubre. </BR>Inglés:  Dark House Gecko
25801.0	25801.0	25801.0	8406.0	Campylocentrum micranthum	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Campylocentrum		micranthum		species	
12633.0	12633.0	12633.0	3352.0	Adelpha tracta	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Adelpha		tracta		species	
25927.0	25927.0	25927.0	8437.0	Encyclia ceratistes	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Encyclia		ceratistes		species	
20049.0	20049.0	20049.0	6981.0	Stemmadenia robinsonii	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Apocynaceae	Stemmadenia		robinsonii		species	Huevos de caballo, cojón de burro.
21110.0	21110.0	21110.0	7249.0	Parmentiera macrophylla	Plantae	Magnoliophyta	Magnoliopsida	Scrophulariales	Bignoniaceae	Parmentiera		macrophylla		species	
21065.0	21065.0	21065.0	7231.0	Arrabidaea candicans	Plantae	Magnoliophyta	Magnoliopsida	Scrophulariales	Bignoniaceae	Arrabidaea		candicans		species	
53334.0	53334.0	53334.0	53333.0	Hyperoodon planifrons	Animalia	Chordata	Mammalia	Cetacea	Ziphiidae	Hyperoodon		planifrons		species	Hiperodonte, "ballena" nariz de botella, <I>bottlenose "whale"</I>
21093.0	21093.0	21093.0	7241.0	Lundia corymbifera	Plantae	Magnoliophyta	Magnoliopsida	Scrophulariales	Bignoniaceae	Lundia		corymbifera		species	
32229.0	32229.0	32229.0	8421.0	Cranichis reticulata	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Cranichis		reticulata		species	
22353.0	22353.0	22353.0	7543.0	Scleria bracteata	Plantae	Magnoliophyta	Liliopsida	Cyperales	Cyperaceae	Scleria		bracteata		species	
25682.0	25682.0	25682.0	8363.0	Heisteria macrophylla	Plantae	Magnoliophyta	Magnoliopsida	Santalales	Olacaceae	Heisteria		macrophylla		species	Chupeta, Manglillo, Sombrerito.
13154.0	13154.0	13154.0	3536.0	Sarota chrysus	Animalia	Arthropoda	Insecta	Lepidoptera	Riodinidae	Sarota		chrysus		species	
27877.0	27877.0	27877.0	8805.0	Pityrogramma pearcei	Plantae	Pteridophyta	Pteropsida	Filicales	Pteridaceae	Pityrogramma		pearcei		species	
17475.0	17475.0	17475.0	5063.0	Ateuchus candezei	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Ateuchus		candezei		species	Ruedacaca, caquero, escarabajo, abejón.
52150.0	52150.0	52150.0	66520.0	Patagioenas speciosa	Animalia	Chordata	Aves	Columbiformes	Columbidae	Patagioenas		speciosa		species	Morada, paloma morada, paloma escamosa
14923.0	14923.0	14923.0	4815.0	Hellula phidilealis	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Hellula		phidilealis		species	Taladrador del tallo.
52777.0	52777.0	52777.0	52757.0	Norops unilobatus	Animalia	Chordata	Reptilia	Squamata	Dactyloidae	Norops		unilobatus		species	Lagartija, anolis</BR>Inglés: Anole lizard
33215.0	33215.0	33215.0	9540.0	Rozites colombiana	Fungi	Basidiomycota	Basidiomycetes	Cortinariales	Cortinariaceae	Rozites		colombiana		species	
53273.0	53273.0	53273.0	53272.0	Silverstoneia flotator	Animalia	Chordata	Amphibia	Anura	Dendrobatidae	Silverstoneia		flotator		species	rana, sapo
22950.0	22950.0	22950.0	7691.0	Prioria copaifera	Plantae	Magnoliophyta	Magnoliopsida	Fabales	Fabaceae/Caes.	Prioria		copaifera		species	Cativo
45474.0	45474.0	45474.0	10030.0	Morganella pyriformis	Fungi	Basidiomycota	Basidiomycetes	Lycoperdales	Lycoperdaceae	Morganella		pyriformis		species	
23375.0	23375.0	23375.0	7767.0	Lonchocarpus parviflorus	Plantae	Magnoliophyta	Magnoliopsida	Fabales	Fabaceae/Pap.	Lonchocarpus		parviflorus		species	
29760.0	29760.0	29760.0	9065.0	Solanum longiconicum	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Solanaceae	Solanum		longiconicum		species	
32641.0	32641.0	32641.0	7717.0	Pithecellobium bipinnatum	Plantae	Magnoliophyta	Magnoliopsida	Fabales	Fabaceae/Mim.	Pithecellobium		bipinnatum		species	
41196.0	41196.0	41196.0	9380.0	Cantharellus atrolilacinus	Fungi	Basidiomycota	Basidiomycetes	Cantharellales	Cantharellaceae	Cantharellus		atrolilacinus		species	
22582.0	22582.0	22582.0	7599.0	Cavendishia bracteata	Plantae	Magnoliophyta	Magnoliopsida	Ericales	Ericaceae	Cavendishia		bracteata		species	Colmillo.
25787.0	25787.0	25787.0	8400.0	Brachionidium folsomii	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Brachionidium		folsomii		species	
53611.0	53611.0	53611.0	52527.0	Microbates cinereiventris	Animalia	Chordata	Aves	Passeriformes	Polioptilidae	Microbates		cinereiventris		species	Soterillo caricafé
56427.0	56427.0	56427.0	66531.0	Craugastor persimilis	Animalia	Chordata	Amphibia	Anura	Craugastoridae	Craugastor		persimilis		species	Sapito, ranita
25043.0	25043.0	25043.0	8238.0	Blakea anomala	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Blakea		anomala		species	Sanmiguel.
53238.0	53238.0	53238.0	53230.0	Oedipina poelzi	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Oedipina		poelzi		species	Salamandra
21443.0	21443.0	21443.0	7316.0	Vriesea lutheriana	Plantae	Magnoliophyta	Liliopsida	Bromeliales	Bromeliaceae	Vriesea		lutheriana		species	
22095.0	22095.0	22095.0	7505.0	Alsophila polystichoides	Plantae	Pteridophyta	Pteropsida	Filicales	Cyatheaceae	Alsophila		polystichoides		species	Rabo de mico, helecho arborescente
32154.0	32154.0	32154.0	9456.0	Inonotus xanthoporus	Fungi	Basidiomycota	Basidiomycetes	Hymenochaetales	Hymenochaetaceae	Inonotus		xanthoporus		species	
20875.0	20875.0	20875.0	7178.0	Sabazia densa	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Sabazia		densa		species	
21133.0	21133.0	21133.0	7264.0	Xylophragma seemannianum	Plantae	Magnoliophyta	Magnoliopsida	Scrophulariales	Bignoniaceae	Xylophragma		seemannianum		species	
21516.0	21516.0	21516.0	7330.0	Protium ravenii	Plantae	Magnoliophyta	Magnoliopsida	Sapindales	Burseraceae	Protium		ravenii		species	Copal, copalillo
25450.0	25450.0	25450.0	9208.0	Ficus turrialbana	Plantae	Magnoliophyta	Magnoliopsida	Urticales	Moraceae	Ficus		turrialbana		species	Higuerón.
32179.0	32179.0	32179.0	7725.0	Zygia cognata	Plantae	Magnoliophyta	Magnoliopsida	Fabales	Fabaceae/Mim.	Zygia		cognata		species	
22110.0	22110.0	22110.0	7507.0	Cyathea gracilis	Plantae	Pteridophyta	Pteropsida	Filicales	Cyatheaceae	Cyathea		gracilis		species	Rabo de mico, helecho arborescente.
49782.0	49782.0	49782.0	9532.0	Fistulina radicata	Fungi	Basidiomycota	Basidiomycetes	Fistulinales	Fistulinaceae	Fistulina		radicata		species	
52361.0	52361.0	52361.0	52360.0	Scytalopus argentifrons	Animalia	Chordata	Aves	Passeriformes	Rhinocryptidae	Scytalopus		argentifrons		species	Tapaculo frentiplateado
23154.0	23154.0	23154.0	7724.0	Zapoteca costaricensis	Plantae	Magnoliophyta	Magnoliopsida	Fabales	Fabaceae/Mim.	Zapoteca		costaricensis		species	
25884.0	25884.0	25884.0	8429.0	Dichaea tuerckheimii	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Dichaea		tuerckheimii		species	
21467.0	21467.0	21467.0	7316.0	Vriesea viridis	Plantae	Magnoliophyta	Liliopsida	Bromeliales	Bromeliaceae	Vriesea		viridis		species	Piñuela, epífita, parásita.
23069.0	23069.0	23069.0	7708.0	Inga micheliana	Plantae	Magnoliophyta	Magnoliopsida	Fabales	Fabaceae/Mim.	Inga		micheliana		species	Guaba.
19862.0	19862.0	19862.0	6903.0	Astronium graveolens	Plantae	Magnoliophyta	Magnoliopsida	Sapindales	Anacardiaceae	Astronium		graveolens		species	Jovillo, ron ron
56605.0	56605.0	56605.0	5168.0	Antitypona longicornis	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Antitypona		longicornis		species	
28657.0	28657.0	28657.0	9004.0	Digitalis purpurea	Plantae	Magnoliophyta	Magnoliopsida	Scrophulariales	Scrophulariaceae	Digitalis		purpurea		species	
19859.0	19859.0	19859.0	6901.0	Amphipterygium molle	Plantae	Magnoliophyta	Magnoliopsida	Sapindales	Anacardiaceae	Amphipterygium		molle		species	
22107.0	22107.0	22107.0	7507.0	Cyathea delgadii	Plantae	Pteridophyta	Pteropsida	Filicales	Cyatheaceae	Cyathea		delgadii		species	Rabo de mico, helecho arborescente.
22428.0	22428.0	22428.0	7558.0	Dichapetalum nevermannianum	Plantae	Magnoliophyta	Magnoliopsida	Celastrales	Dichapetalaceae	Dichapetalum		nevermannianum		species	
25305.0	25305.0	25305.0	8266.0	Cedrela salvadorensis	Plantae	Magnoliophyta	Magnoliopsida	Sapindales	Meliaceae	Cedrela		salvadorensis		species	Cedro
27759.0	27759.0	27759.0	8764.0	Pontederia rotundifolia	Plantae	Magnoliophyta	Liliopsida	Pontederiales	Pontederiaceae	Pontederia		rotundifolia		species	
16565.0	16565.0	16565.0	5542.0	Atta cephalotes	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Atta		cephalotes		species	
24624.0	24624.0	24624.0	8150.0	Elaphoglossum mickelianum	Plantae	Pteridophyta	Pteropsida	Filicales	Lomariopsidaceae	Elaphoglossum		mickelianum		species	
72558.0	72558.0	72558.0	8042.0	Eschweilera biflava	Plantae	Magnoliophyta	Magnoliopsida	Lecythidales	Lecythidaceae	Eschweilera		biflava		species	
28468.0	28468.0	28468.0	8957.0	Cardiospermum grandiflorum	Plantae	Magnoliophyta	Magnoliopsida	Sapindales	Sapindaceae	Cardiospermum		grandiflorum		species	
23068.0	23068.0	23068.0	7708.0	Inga marginata	Plantae	Magnoliophyta	Magnoliopsida	Fabales	Fabaceae/Mim.	Inga		marginata		species	Cuajiniquil negro, Guaba
52123.0	52123.0	52123.0	52122.0	Rhynchortyx cinctus	Animalia	Chordata	Aves	Galliformes	Odontophoridae	Rhynchortyx		cinctus		species	Codorniz carirrufa
53583.0	53583.0	53583.0	52379.0	Pipra mentalis	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra		mentalis		species	Sargento, saltarín cabecirrojo
19416.0	19416.0	19416.0	11950.0	Polinices (subg. Polinices) uber	Animalia	Mollusca	Gastropoda	Mesogastropoda	Naticidae	Polinices	Polinices	uber		species	
60565.0	60565.0	60565.0	9047.0	Cestrum glanduliferum	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Solanaceae	Cestrum		glanduliferum		species	Zorrillo
22758.0	22758.0	22758.0	7641.0	Croton smithianus	Plantae	Magnoliophyta	Magnoliopsida	Euphorbiales	Euphorbiaceae	Croton		smithianus		species	Targuá.
25764.0	25764.0	25764.0	8387.0	Acrorchis roseola	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Acrorchis		roseola		species	Parásita, orquídea, torito.
37971.0	37971.0	37971.0	5065.0	Chalcophana tosticornis	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Chalcophana		tosticornis		species	
25860.0	25860.0	25860.0	8429.0	Dichaea ciliolata	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Dichaea		ciliolata		species	Orquídea, epífita, parásita.
21712.0	21712.0	21712.0	7394.0	Maytenus recondita	Plantae	Magnoliophyta	Magnoliopsida	Celastrales	Celastraceae	Maytenus		recondita		species	
28442.0	28442.0	28442.0	8949.0	Zanthoxylum rhoifolium	Plantae	Magnoliophyta	Magnoliopsida	Sapindales	Rutaceae	Zanthoxylum		rhoifolium		species	Lagarto, lagarto blanco.
53653.0	53653.0	53653.0	76881.0	Peucaea ruficauda	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Peucaea		ruficauda		species	Albarda nueva, ratoncillo, sabanero cabecilistado
28664.0	28664.0	28664.0	9007.0	Hemichaena fruticosa	Plantae	Magnoliophyta	Magnoliopsida	Scrophulariales	Scrophulariaceae	Hemichaena		fruticosa		species	
47325.0	47325.0	47325.0	47324.0	Gymnetis difficilis	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Gymnetis		difficilis		species	Escarabajo de las frutas.
58693.0	58693.0	58693.0	5845.0	Tabanus rixator	Animalia	Arthropoda	Insecta	Diptera	Tabanidae	Tabanus		rixator		species	Tabanos
60522.0	60522.0	60522.0	59349.0	Xanthoria elegans	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Xanthoria		elegans		species	Liquen.
27584.0	27584.0	27584.0	8730.0	Cobaea scandens	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Polemoniaceae	Cobaea		scandens		species	Campanula.
53138.0	53138.0	53138.0	53137.0	Imantodes cenchoa	Animalia	Chordata	Reptilia	Squamata	Dipsadidae	Imantodes		cenchoa		species	Culebra bejuquillo cabezona, dormilona común</BR> Inglés: Common blunthead
53240.0	53240.0	53240.0	53230.0	Oedipina uniformis	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Oedipina		uniformis		species	Salamandra
51673.0	51673.0	51673.0	51672.0	Tapirus bairdii	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus		bairdii		species	Danta, macho de monte.
53426.0	53426.0	53426.0	71075.0	Hydroprogne caspia	Animalia	Chordata	Aves	Charadriiformes	Laridae	Hydroprogne		caspia		species	Pagaza mayor, piquirrojo
20956.0	20956.0	20956.0	7203.0	Verbesina tapantiana	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Verbesina		tapantiana		species	Tabacón
13135.0	13135.0	13135.0	3524.0	Mesosemia carissima	Animalia	Arthropoda	Insecta	Lepidoptera	Riodinidae	Mesosemia		carissima		species	
14756.0	14756.0	14756.0	4770.0	Argyractoides albibasalis	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Argyractoides		albibasalis		species	
53765.0	53765.0	53765.0	53474.0	Pheucticus melanocephalus	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Pheucticus		melanocephalus		species	Picogrueso cabecinegro
24526.0	24526.0	24526.0	8148.0	Strychnos darienensis	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Loganiaceae	Strychnos		darienensis		species	
12764.0	12764.0	12764.0	3394.0	Dynamine hecuba	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Dynamine		hecuba		species	
25798.0	25798.0	25798.0	8406.0	Campylocentrum brenesii	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Campylocentrum		brenesii		species	
53235.0	53235.0	53235.0	53230.0	Oedipina cyclocauda	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Oedipina		cyclocauda		species	Salamandra
53571.0	53571.0	53571.0	52306.0	Margarornis rubiginosus	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Margarornis		rubiginosus		species	Subepalo rojizo
62854.0	62854.0	62854.0	4901.0	Polycyrtus infractus	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Polycyrtus		infractus		species	Avispa
52684.0	52684.0	52684.0	52683.0	Chlorospingus ophthalmicus	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Chlorospingus		ophthalmicus		species	Tangara de monte orejuda
28120.0	28120.0	28120.0	8891.0	Hoffmannia amplexifolia	Plantae	Magnoliophyta	Magnoliopsida	Rubiales	Rubiaceae	Hoffmannia		amplexifolia		species	
52974.0	52974.0	52974.0	52970.0	Sphaerodactylus millepunctatus	Animalia	Chordata	Reptilia	Squamata	Sphaerodactylidae	Sphaerodactylus		millepunctatus		species	Geco enano punteado. </BR>Inglés: Spotted Pigmy Gecko
48489.0	48489.0	48489.0	6983.0	Tabernaemontana arborea	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Apocynaceae	Tabernaemontana		arborea		species	
28463.0	28463.0	28463.0	8954.0	Allophylus cominia	Plantae	Magnoliophyta	Magnoliopsida	Sapindales	Sapindaceae	Allophylus		cominia		species	
59682.0	59682.0	59682.0	59420.0	Diploschistes cinereocaesius	Fungi	Ascomycota	Discomycetes	Ostropales	Thelotremataceae	Diploschistes		cinereocaesius		species	Liquen.
14333.0	14333.0	14333.0	4844.0	Oospila athena	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Oospila		athena		species	Geométridos, polillas, mariposas nocturnas, gusanos medidores.
32141.0	32141.0	32141.0	9472.0	Trametes cystidiata	Fungi	Basidiomycota	Basidiomycetes	Poriales	Coriolaceae	Trametes		cystidiata		species	
53410.0	53410.0	53410.0	53404.0	Falco sparverius	Animalia	Chordata	Aves	Falconiformes	Falconidae	Falco		sparverius		species	Klis-klis, camaleón, cernícalo americano
28480.0	28480.0	28480.0	8958.0	Cupania rufescens	Plantae	Magnoliophyta	Magnoliopsida	Sapindales	Sapindaceae	Cupania		rufescens		species	
53274.0	53274.0	53274.0	53272.0	Silverstoneia nubicola	Animalia	Chordata	Amphibia	Anura	Dendrobatidae	Silverstoneia		nubicola		species	rana, sapo
28369.0	28369.0	28369.0	8918.0	Rudgea cornifolia	Plantae	Magnoliophyta	Magnoliopsida	Rubiales	Rubiaceae	Rudgea		cornifolia		species	
63986.0	63986.0	63986.0	59337.0	Nephroma helveticum	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Nephromataceae	Nephroma		helveticum		species	Liquen
22630.0	22630.0	22630.0	7612.0	Sphyrospermum cordifolium	Plantae	Magnoliophyta	Magnoliopsida	Ericales	Ericaceae	Sphyrospermum		cordifolium		species	
22047.0	22047.0	22047.0	7487.0	Gurania makoyana	Plantae	Magnoliophyta	Magnoliopsida	Violales	Cucurbitaceae	Gurania		makoyana		species	
